269,75,34,64
266.0,74.0,34,64
263.0,72.0,34,64
259.0,69.0,34,64
255.0,67.0,34,64
250.0,65.0,34,64
244.0,64.0,34,64
237.0,63.0,34,64
226.0,56.0,44.0,74.0
222.0,54.0,44.0,74.0
214.0,49.0,49.0,79.0
211.0,50.0,44.0,74.0
206.0,48.0,44.0,74.0
200.0,47.0,44.0,74.0
193.0,46.0,44.0,74.0
184.0,44.0,44.0,74.0
175.0,43.0,44.0,74.0
169.0,45.0,39.0,69.0
162.0,47.0,36.0,66.0
150.0,43.0,44.0,74.0
146.0,47.0,36.0,66.0
142.0,47.0,36.0,66.0
138.0,46.0,36.0,66.0
133.0,45.0,36.0,66.0
128.0,44.0,36.0,66.0
123.0,42.0,36.0,66.0
118.0,39.0,36.0,66.0
113.0,38.0,36.0,66.0
108.0,36.0,36.0,66.0
100.0,29.0,44.0,74.0
94.0,25.0,44.0,74.0
83.0,17.0,54.0,84.0
80.0,20.0,44.0,74.0
71.0,18.0,44.0,74.0
61.0,17.0,44.0,74.0
45.0,11.0,54.0,84.0
35.0,10.0,54.0,84.0
31.0,13.0,44.0,74.0
23.0,12.0,44.0,74.0
17.0,11.0,44.0,74.0
11.0,10.0,44.0,74.0
6.0,9.0,44.0,74.0
0.0,8.0,44.0,74.0
-6.0,8.0,44.0,74.0
-6.0,8.0,44.0,74.0
-6.0,8.0,44.0,74.0
25.0,6.0,44.0,74.0
16.0,0.0,54.0,84.0
10.0,-1.0,54.0,84.0
9.0,2.0,44.0,74.0
9.0,2.0,44.0,74.0
9.0,2.0,44.0,74.0
9.0,2.0,44.0,74.0
9.0,2.0,44.0,74.0
9.0,2.0,44.0,74.0
9.0,2.0,44.0,74.0
