123,87,132,176
122.0,86.0,132,176
124.0,86.0,132,176
124.0,86.0,132,176
124.0,86.0,132,176
126.0,86.0,132,176
126.0,86.0,132,176
128.0,86.0,132,176
130.0,86.0,132,176
130.0,86.0,132,176
132.0,86.0,132,176
132.0,86.0,132,176
134.0,86.0,132,176
136.0,84.0,132,176
136.0,84.0,132,176
138.0,84.0,132,176
140.0,84.0,132,176
140.0,84.0,132,176
142.0,84.0,132,176
142.0,84.0,132,176
142.0,82.0,132,176
142.0,82.0,132,176
142.0,82.0,132,176
140.0,82.0,132,176
138.0,82.0,132,176
136.0,82.0,132,176
134.0,82.0,132,176
132.0,80.0,132,176
130.0,80.0,132,176
130.0,80.0,132,176
130.0,80.0,132,176
130.0,80.0,132,176
130.0,80.0,132,176
130.0,82.0,132,176
132.0,82.0,132,176
134.0,82.0,132,176
134.0,82.0,132,176
136.0,82.0,132,176
136.0,82.0,132,176
136.0,82.0,132,176
138.0,82.0,132,176
138.0,82.0,132,176
138.0,82.0,132,176
140.0,82.0,132,176
140.0,82.0,132,176
142.0,82.0,132,176
142.0,82.0,132,176
142.0,82.0,132,176
144.0,82.0,132,176
144.0,82.0,132,176
146.0,82.0,132,176
146.0,82.0,132,176
148.0,80.0,132,176
148.0,80.0,132,176
150.0,80.0,132,176
150.0,80.0,132,176
150.0,80.0,132,176
150.0,80.0,132,176
150.0,80.0,132,176
150.0,80.0,132,176
150.0,80.0,132,176
150.0,80.0,132,176
148.0,78.0,132,176
148.0,78.0,132,176
148.0,80.0,132,176
146.0,80.0,132,176
146.0,80.0,132,176
144.0,80.0,132,176
144.0,78.0,132,176
144.0,78.0,132,176
144.0,78.0,132,176
144.0,78.0,132,176
144.0,78.0,132,176
146.0,78.0,132,176
146.0,78.0,132,176
146.0,78.0,132,176
146.0,78.0,132,176
146.0,78.0,132,176
148.0,78.0,132,176
148.0,78.0,132,176
150.0,78.0,132,176
150.0,78.0,132,176
150.0,78.0,132,176
152.0,80.0,132,176
152.0,80.0,132,176
154.0,80.0,132,176
154.0,82.0,132,176
154.0,82.0,132,176
154.0,82.0,132,176
156.0,82.0,132,176
156.0,82.0,132,176
