6,166,42,26
8.0,166.0,42,26
10.0,166.0,42,26
12.0,166.0,42,26
13.0,166.0,42,26
15.0,167.0,42,26
16.0,167.0,42,26
18.0,167.0,42,26
19.0,167.0,42,26
20.0,168.0,42,26
22.0,168.0,42,26
23.0,168.0,42,26
24.0,168.0,42,26
26.0,168.0,42,26
27.0,168.0,42,26
28.0,168.0,42,26
30.0,169.0,42,26
31.0,169.0,42,26
33.0,169.0,42,26
34.0,169.0,42,26
36.0,170.0,42,26
38.0,170.0,42,26
40.0,170.0,42,26
41.0,170.0,42,26
43.0,171.0,42,26
44.0,171.0,42,26
46.0,171.0,42,26
47.0,171.0,42,26
48.0,171.0,42,26
49.0,171.0,42,26
50.0,171.0,42,26
51.0,171.0,42,26
52.0,171.0,42,26
53.0,171.0,42,26
54.0,172.0,42,26
55.0,172.0,42,26
56.0,172.0,42,26
57.0,172.0,42,26
58.0,172.0,42,26
59.0,172.0,42,26
60.0,172.0,42,26
61.0,172.0,42,26
63.0,172.0,42,26
64.0,172.0,42,26
65.0,172.0,42,26
66.0,172.0,42,26
68.0,172.0,42,26
69.0,172.0,42,26
70.0,171.0,42,26
72.0,171.0,42,26
73.0,171.0,42,26
74.0,171.0,42,26
75.0,171.0,42,26
76.0,171.0,42,26
77.0,171.0,42,26
79.0,171.0,42,26
80.0,171.0,42,26
81.0,171.0,42,26
83.0,171.0,42,26
83.0,172.0,42,26
84.0,172.0,42,26
85.0,172.0,42,26
86.0,172.0,42,26
87.0,172.0,42,26
87.0,172.0,42,26
87.0,172.0,42,26
87.0,172.0,42,26
87.0,172.0,42,26
88.0,172.0,42,26
88.0,172.0,42,26
88.0,173.0,42,26
88.0,173.0,42,26
89.0,173.0,42,26
89.0,173.0,42,26
89.0,174.0,42,26
89.0,174.0,42,26
90.0,174.0,42,26
90.0,174.0,42,26
90.0,174.0,42,26
90.0,174.0,42,26
90.0,175.0,42,26
90.0,175.0,42,26
91.0,175.0,42,26
91.0,175.0,42,26
91.0,175.0,42,26
91.0,176.0,42,26
91.0,176.0,42,26
91.0,176.0,42,26
91.0,176.0,42,26
91.0,176.0,42,26
91.0,176.0,42,26
91.0,176.0,42,26
91.0,176.0,42,26
91.0,176.0,42,26
91.0,176.0,42,26
91.0,176.0,42,26
91.0,177.0,42,26
91.0,177.0,42,26
92.0,177.0,42,26
92.0,177.0,42,26
92.0,177.0,42,26
92.0,177.0,42,26
93.0,177.0,42,26
93.0,177.0,42,26
93.0,177.0,42,26
94.0,177.0,42,26
94.0,177.0,42,26
94.0,177.0,42,26
95.0,177.0,42,26
96.0,177.0,42,26
96.0,177.0,42,26
97.0,177.0,42,26
98.0,177.0,42,26
98.0,177.0,42,26
99.0,177.0,42,26
99.0,177.0,42,26
100.0,177.0,42,26
100.0,177.0,42,26
101.0,177.0,42,26
101.0,177.0,42,26
102.0,177.0,42,26
103.0,176.0,42,26
103.0,176.0,42,26
104.0,176.0,42,26
105.0,176.0,42,26
107.0,176.0,42,26
108.0,176.0,42,26
109.0,176.0,42,26
110.0,176.0,42,26
111.0,175.0,42,26
112.0,175.0,42,26
114.0,175.0,42,26
115.0,175.0,42,26
