340,358,18,55
339.0,357.0,18,55
339.0,358.0,18,55
338.0,359.0,18,55
336.0,359.0,18,55
335.0,359.0,18,55
334.0,359.0,18,55
331.0,358.0,18,55
328.0,357.0,18,55
325.0,357.0,18,55
323.0,358.0,18,55
321.0,359.0,18,55
319.0,360.0,18,55
316.0,360.0,18,55
315.0,362.0,18,55
315.0,362.0,18,55
312.0,363.0,18,55
310.0,364.0,18,55
308.0,366.0,18,55
307.0,366.0,18,55
307.0,367.0,18,55
307.0,369.0,18,55
307.0,370.0,18,55
306.0,370.0,18,55
306.0,372.0,18,55
304.0,372.0,18,55
302.0,372.0,18,55
301.0,374.0,18,55
299.0,375.0,18,55
299.0,377.0,18,55
298.0,377.0,18,55
297.0,378.0,18,55
297.0,379.0,18,55
297.0,379.0,18,55
298.0,379.0,18,55
299.0,379.0,18,55
299.0,379.0,18,55
299.0,379.0,18,55
300.0,379.0,18,55
300.0,380.0,18,55
298.0,378.0,18,55
297.0,377.0,18,55
296.0,378.0,18,55
296.0,377.0,18,55
295.0,377.0,18,55
293.0,377.0,18,55
293.0,377.0,18,55
293.0,377.0,18,55
292.0,376.0,18,55
293.0,376.0,18,55
293.0,376.0,18,55
293.0,375.0,18,55
294.0,377.0,18,55
293.0,378.0,18,55
292.0,378.0,18,55
292.0,378.0,18,55
291.0,379.0,18,55
290.0,380.0,18,55
289.0,381.0,18,55
287.0,382.0,18,55
285.0,383.0,18,55
284.0,385.0,18,55
282.0,386.0,18,55
280.0,386.0,18,55
279.0,388.0,18,55
278.0,388.0,18,55
277.0,386.0,18,55
276.0,385.0,18,55
275.0,385.0,18,55
275.0,383.0,18,55
273.0,382.0,18,55
273.0,381.0,18,55
275.0,379.0,18,55
274.0,376.0,18,55
272.0,374.0,18,55
270.0,373.0,18,55
269.0,373.0,18,55
268.0,372.0,18,55
266.0,371.0,18,55
266.0,371.0,18,55
266.0,371.0,18,55
267.0,372.0,18,55
266.0,373.0,18,55
266.0,374.0,18,55
265.0,374.0,18,55
264.0,373.0,18,55
262.0,372.0,18,55
262.0,371.0,18,55
260.0,369.0,18,55
259.0,369.0,18,55
258.0,369.0,18,55
255.0,369.0,18,55
255.0,370.0,18,55
254.0,368.0,18,55
253.0,367.0,18,55
251.0,366.0,18,55
250.0,366.0,18,55
250.0,365.0,18,55
250.0,364.0,18,55
249.0,364.0,18,55
249.0,364.0,18,55
248.0,364.0,18,55
248.0,364.0,18,55
247.0,363.0,18,55
246.0,363.0,18,55
245.0,364.0,18,55
244.0,365.0,18,55
243.0,364.0,18,55
242.0,365.0,18,55
241.0,366.0,18,55
240.0,366.0,18,55
240.0,364.0,18,55
241.0,363.0,18,55
242.0,362.0,18,55
247.0,360.0,18,55
249.0,355.0,18,55
252.0,351.0,18,55
251.0,350.0,18,55
251.0,351.0,18,55
251.0,351.0,18,55
252.0,350.0,18,55
254.0,350.0,18,55
255.0,352.0,18,55
257.0,352.0,18,55
259.0,353.0,18,55
260.0,352.0,18,55
262.0,352.0,18,55
263.0,352.0,18,55
263.0,351.0,18,55
262.0,352.0,18,55
261.0,353.0,18,55
262.0,353.0,18,55
262.0,353.0,18,55
263.0,354.0,18,55
263.0,354.0,18,55
263.0,353.0,18,55
262.0,351.0,18,55
262.0,350.0,18,55
262.0,349.0,18,55
263.0,348.0,18,55
263.0,347.0,18,55
263.0,347.0,18,55
261.0,348.0,18,55
260.0,349.0,18,55
260.0,349.0,18,55
260.0,349.0,18,55
261.0,349.0,18,55
261.0,351.0,18,55
259.0,354.0,18,55
257.0,357.0,18,55
255.0,358.0,18,55
252.0,358.0,18,55
249.0,359.0,18,55
246.0,360.0,18,55
244.0,359.0,18,55
244.0,358.0,18,55
244.0,357.0,18,55
244.0,357.0,18,55
243.0,357.0,18,55
242.0,358.0,18,55
241.0,359.0,18,55
240.0,360.0,18,55
238.0,362.0,18,55
238.0,361.0,18,55
237.0,360.0,18,55
236.0,360.0,18,55
234.0,362.0,18,55
233.0,360.0,18,55
231.0,359.0,18,55
229.0,358.0,18,55
227.0,357.0,18,55
225.0,356.0,18,55
224.0,353.0,18,55
222.0,351.0,18,55
221.0,351.0,18,55
220.0,352.0,18,55
218.0,348.0,18,55
216.0,346.0,18,55
218.0,346.0,18,55
217.0,345.0,18,55
216.0,346.0,18,55
214.0,349.0,18,55
214.0,350.0,18,55
213.0,350.0,18,55
212.0,350.0,18,55
209.0,350.0,18,55
207.0,351.0,18,55
206.0,352.0,18,55
204.0,352.0,18,55
202.0,350.0,18,55
199.0,350.0,18,55
197.0,352.0,18,55
195.0,352.0,18,55
194.0,350.0,18,55
192.0,351.0,18,55
190.0,354.0,18,55
188.0,358.0,18,55
187.0,358.0,18,55
185.0,359.0,18,55
182.0,358.0,18,55
181.0,358.0,18,55
179.0,360.0,18,55
177.0,365.0,18,55
174.0,364.0,18,55
173.0,364.0,18,55
174.0,366.0,18,55
174.0,369.0,18,55
172.0,368.0,18,55
171.0,366.0,18,55
170.0,368.0,18,55
166.0,372.0,18,55
164.0,371.0,18,55
163.0,369.0,18,55
161.0,373.0,18,55
157.0,377.0,18,55
155.0,369.0,18,55
154.0,362.0,18,55
148.0,367.0,18,55
149.0,361.0,18,55
151.0,354.0,18,55
155.0,353.0,18,55
160.0,354.0,18,55
167.0,352.0,18,55
177.0,349.0,18,55
187.0,344.0,18,55
192.0,329.0,20.0,57.0
198.0,328.0,23.0,60.0
206.0,334.0,23.0,60.0
214.0,339.0,23.0,60.0
220.0,343.0,20.0,57.0
222.0,345.0,23.0,60.0
225.0,344.0,28.0,65.0
231.0,351.0,20.0,57.0
230.0,352.0,23.0,60.0
230.0,354.0,28.0,65.0
234.0,362.0,23.0,60.0
233.0,360.0,28.0,65.0
235.0,360.0,33.0,70.0
244.0,367.0,23.0,60.0
247.0,367.0,28.0,65.0
249.0,367.0,33.0,70.0
262.0,367.0,20.0,57.0
259.0,355.0,28.0,65.0
253.0,344.0,38.0,75.0
253.0,339.0,28.0,65.0
246.0,328.0,33.0,70.0
240.0,316.0,38.0,75.0
242.0,310.0,28.0,65.0
245.0,302.0,28.0,65.0
239.0,289.0,38.0,75.0
247.0,299.0,28.0,65.0
244.0,292.0,33.0,70.0
246.0,280.0,38.0,75.0
252.0,287.0,38.0,75.0
259.0,298.0,33.0,70.0
265.0,298.0,28.0,65.0
272.0,291.0,28.0,65.0
282.0,292.0,28.0,65.0
290.0,301.0,20.0,57.0
289.0,300.0,28.0,65.0
292.0,304.0,28.0,65.0
290.0,303.0,33.0,70.0
292.0,311.0,28.0,65.0
289.0,314.0,28.0,65.0
286.0,311.0,23.0,60.0
282.0,309.0,23.0,60.0
278.0,309.0,23.0,60.0
273.0,303.0,23.0,60.0
268.0,294.0,28.0,65.0
266.0,296.0,23.0,60.0
261.0,291.0,33.0,70.0
267.0,292.0,28.0,65.0
275.0,294.0,33.0,70.0
281.0,286.0,33.0,70.0
287.0,277.0,33.0,70.0
290.0,273.0,33.0,70.0
294.0,266.0,33.0,70.0
300.0,257.0,38.0,75.0
311.0,259.0,20.0,57.0
308.0,258.0,28.0,65.0
302.0,262.0,38.0,75.0
307.0,269.0,33.0,70.0
316.0,272.0,28.0,65.0
318.0,275.0,28.0,65.0
313.0,273.0,38.0,75.0
314.0,274.0,33.0,70.0
317.0,273.0,33.0,70.0
317.0,270.0,33.0,70.0
313.0,272.0,33.0,70.0
306.0,274.0,33.0,70.0
301.0,275.0,33.0,70.0
299.0,277.0,28.0,65.0
294.0,272.0,33.0,70.0
294.0,268.0,28.0,65.0
292.0,266.0,28.0,65.0
285.0,272.0,23.0,60.0
281.0,279.0,20.0,57.0
273.0,274.0,28.0,65.0
271.0,276.0,28.0,65.0
270.0,283.0,23.0,60.0
270.0,280.0,23.0,60.0
267.0,277.0,33.0,70.0
264.0,278.0,33.0,70.0
262.0,279.0,33.0,70.0
264.0,276.0,23.0,60.0
255.0,267.0,33.0,70.0
253.0,264.0,28.0,65.0
254.0,265.0,33.0,70.0
260.0,270.0,33.0,70.0
268.0,273.0,38.0,75.0
274.0,276.0,38.0,75.0
279.0,280.0,38.0,75.0
266.0,304.0,38.0,75.0
277.0,347.0,38.0,75.0
283.0,367.0,38.0,75.0
296.0,382.0,20.0,57.0
301.0,386.0,20.0,57.0
300.0,385.0,20.0,57.0
297.0,388.0,28.0,65.0
298.0,394.0,28.0,65.0
301.0,396.0,28.0,65.0
302.0,400.0,28.0,65.0
303.0,402.0,28.0,65.0
304.0,405.0,28.0,65.0
309.0,416.0,23.0,60.0
305.0,420.0,28.0,65.0
296.0,417.0,38.0,75.0
301.0,428.0,20.0,57.0
295.0,429.0,28.0,65.0
292.0,432.0,28.0,65.0
288.0,440.0,28.0,65.0
283.0,448.0,28.0,65.0
280.0,447.0,28.0,65.0
281.0,444.0,28.0,65.0
282.0,443.0,23.0,60.0
278.0,435.0,28.0,65.0
291.0,463.0,33.0,70.0
