450,91,31,37
445.0,94.0,31,37
442.0,98.0,31,37
436.0,102.0,31,37
430.0,106.0,31,37
425.0,121.0,31,37
420.0,122.0,31,37
416.0,121.0,31,37
415.0,122.0,31,37
415.0,115.0,31,37
420.0,123.0,31,37
425.0,115.0,31,37
426.0,110.0,31,37
433.0,95.0,31,37
432.0,81.0,31,37
393.0,66.0,31,37
380.0,61.0,31,37
376.0,55.0,31,37
350.0,68.0,31,37
330.0,81.0,31,37
312.0,107.0,31,37
351.0,153.0,31,37
355.0,153.0,31,37
358.0,154.0,31,37
357.0,175.0,31,37
356.0,173.0,31,37
351.0,162.0,31,37
346.0,152.0,31,37
340.0,152.0,31,37
330.0,134.0,31,37
312.0,119.0,31,37
314.0,103.0,31,37
324.0,91.0,31,37
337.0,88.0,31,37
342.0,83.0,31,37
339.0,76.0,31,37
327.0,93.0,31,37
302.0,113.0,41.0,47.0
319.0,159.0,41.0,47.0
325.0,170.0,41.0,47.0
335.0,163.0,41.0,47.0
339.0,163.0,41.0,47.0
336.0,162.0,41.0,47.0
333.0,145.0,41.0,47.0
331.0,142.0,41.0,47.0
325.0,138.0,41.0,47.0
319.0,133.0,41.0,47.0
305.0,109.0,41.0,47.0
312.0,98.0,41.0,47.0
323.0,91.0,41.0,47.0
328.0,87.0,41.0,47.0
325.0,93.0,41.0,47.0
312.0,105.0,41.0,47.0
340.0,151.0,41.0,47.0
341.0,158.0,41.0,47.0
344.0,164.0,41.0,47.0
346.0,165.0,41.0,47.0
345.0,167.0,41.0,47.0
341.0,164.0,41.0,47.0
338.0,162.0,41.0,47.0
333.0,159.0,41.0,47.0
327.0,155.0,41.0,47.0
308.0,148.0,41.0,47.0
313.0,126.0,41.0,47.0
322.0,105.0,36.0,42.0
338.0,101.0,36.0,42.0
346.0,111.0,36.0,42.0
343.0,107.0,36.0,42.0
332.0,124.0,36.0,42.0
313.0,147.0,36.0,42.0
352.0,193.0,36.0,42.0
346.0,192.0,36.0,42.0
349.0,195.0,36.0,42.0
352.0,187.0,36.0,42.0
350.0,181.0,36.0,42.0
349.0,177.0,36.0,42.0
345.0,175.0,36.0,42.0
336.0,173.0,36.0,42.0
316.0,164.0,36.0,42.0
320.0,140.0,36.0,42.0
331.0,128.0,36.0,42.0
344.0,125.0,36.0,42.0
349.0,120.0,36.0,42.0
347.0,115.0,36.0,42.0
339.0,125.0,36.0,42.0
330.0,138.0,36.0,42.0
319.0,145.0,36.0,42.0
311.0,165.0,36.0,42.0
307.0,177.0,36.0,42.0
305.0,184.0,36.0,42.0
304.0,188.0,36.0,42.0
294.0,193.0,36.0,42.0
293.0,195.0,36.0,42.0
293.0,195.0,36.0,42.0
292.0,192.0,36.0,42.0
291.0,188.0,36.0,42.0
289.0,185.0,36.0,42.0
288.0,180.0,36.0,42.0
288.0,175.0,36.0,42.0
288.0,169.0,36.0,42.0
289.0,164.0,36.0,42.0
292.0,160.0,36.0,42.0
291.0,160.0,36.0,42.0
289.0,164.0,36.0,42.0
286.0,177.0,36.0,42.0
284.0,197.0,36.0,42.0
288.0,219.0,36.0,42.0
303.0,225.0,36.0,42.0
295.0,213.0,36.0,42.0
290.0,191.0,36.0,42.0
291.0,176.0,36.0,42.0
283.0,162.0,36.0,42.0
286.0,151.0,36.0,42.0
297.0,148.0,36.0,42.0
296.0,151.0,36.0,42.0
297.0,169.0,36.0,42.0
294.0,189.0,36.0,42.0
289.0,213.0,36.0,42.0
298.0,226.0,36.0,42.0
288.0,213.0,36.0,42.0
327.0,194.0,36.0,42.0
340.0,178.0,36.0,42.0
339.0,177.0,36.0,42.0
339.0,177.0,36.0,42.0
338.0,176.0,36.0,42.0
338.0,175.0,36.0,42.0
337.0,174.0,36.0,42.0
336.0,174.0,36.0,42.0
334.0,173.0,36.0,42.0
334.0,173.0,36.0,42.0
334.0,173.0,36.0,42.0
373.0,193.0,36.0,42.0
390.0,239.0,36.0,42.0
396.0,246.0,36.0,42.0
380.0,240.0,36.0,42.0
375.0,234.0,36.0,42.0
381.0,215.0,36.0,42.0
365.0,235.0,36.0,42.0
382.0,229.0,36.0,42.0
377.0,236.0,36.0,42.0
372.0,243.0,36.0,42.0
367.0,250.0,36.0,42.0
395.0,244.0,36.0,42.0
379.0,290.0,36.0,42.0
363.0,271.0,36.0,42.0
391.0,278.0,36.0,42.0
365.0,300.0,36.0,42.0
360.0,346.0,36.0,42.0
388.0,353.0,36.0,42.0
